Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating
949883,Gary Long,6,5,17732,0,6.6,1,2,0,0,83,10.0,73.0,82.3,9,5,0.0,8.3,4.5,0,24,1,1.9
201614,Tammie Park,6,7,15548,2,11.1,2,2,2,1,79,46.0,33.0,67.3,32,5,25.0,5.9,1.7,1,8,1,2.5
677938,Stephanie Levine,6,3,16398,0,10.2,2,1,4,1,36,22.0,14.0,90.4,33,6,25.0,1.9,3.6,1,20,1,3.9
96163,Andrea Nelson,6,7,15546,0,12.6,1,2,6,0,12,8.0,4.0,82.6,47,6,20.0,1.2,1.3,1,18,1,4.5
491181,Nicole Mcdaniel,4,7,15185,0,13.6,4,1,3,1,21,2.0,19.0,65.3,6,4,2.0,2.3,4.7,0,28,1,2.1
496346,Karen Werner,5,7,16785,0,9.2,1,0,7,1,76,71.0,5.0,84.0,33,26,11.0,8.8,1.3,1,6,2,1.4
696423,Billy Herrera,4,7,16636,0,9.6,1,0,6,1,62,49.0,13.0,83.5,34,17,10.0,4.2,1.6,1,16,2,4.5
466720,Cameron Odonnell MD,2,1,15478,0,12.8,3,2,7,1,90,49.0,41.0,68.9,10,1,7.0,3.4,1.4,2,17,0,2.3
398340,Jenny Valencia,3,5,18507,0,4.5,0,1,4,0,80,50.0,30.0,89.2,14,12,0.0,8.3,4.7,0,25,0,1.9
393078,Mr. Lawrence Bennett,5,0,17843,0,6.3,2,1,1,0,70,42.0,28.0,96.6,20,18,6.0,4.9,1.9,0,25,0,2.3
513559,Jamie Price,6,1,16333,1,0.5,2,2,9,0,68,62.0,6.0,59.5,33,9,14.0,3.7,4.7,1,30,2,4.2
638836,Kevin Wood,6,0,17903,0,6.1,3,0,10,0,59,44.0,15.0,85.6,50,27,44.0,4.0,4.1,2,27,0,3.4
18507,Angel Park,5,7,19319,0,2.2,1,1,5,1,96,24.0,72.0,51.0,46,9,40.0,9.3,2.5,1,5,0,1.9
622585,Jared Johnson,6,1,14956,1,2.1,1,2,6,0,70,34.0,36.0,68.3,9,7,9.0,7.1,3.2,2,27,2,4.0
364132,Adam Carpenter,3,7,18615,1,0.5,0,0,5,1,22,7.0,15.0,93.4,48,38,0.0,9.5,3.6,1,7,1,3.6
70041,Matthew Robinson,5,4,15353,0,13.1,3,0,5,0,50,30.0,20.0,70.5,28,21,26.0,3.2,1.8,0,12,2,3.0
300867,Christopher Wiggins,1,0,18696,0,3.9,0,1,4,1,75,63.0,12.0,86.4,24,6,19.0,9.8,2.5,1,27,2,4.1
769483,Jeffrey Zamora,1,1,17780,0,6.5,1,2,9,0,30,21.0,9.0,67.0,41,38,1.0,3.7,1.2,0,0,1,5.0
259309,Mary Flores,3,1,19286,0,2.3,2,0,6,1,31,3.0,28.0,95.3,27,12,19.0,7.3,1.8,2,21,0,1.9
556283,Katherine Brown,5,2,17614,0,6.9,2,2,7,1,33,10.0,23.0,62.9,32,23,6.0,1.9,5.0,1,24,2,3.9
582301,Ruben Thomas,3,1,19018,0,3.1,4,1,0,0,70,2.0,68.0,53.1,49,2,32.0,8.6,3.8,0,0,0,3.3
871801,Kelly Brady,6,2,14859,0,14.5,1,2,5,1,35,29.0,6.0,59.9,26,24,24.0,4.2,2.9,0,22,1,4.5
527342,Casey Velazquez,0,4,15481,0,12.8,1,1,0,0,78,26.0,52.0,88.9,46,4,7.0,2.9,1.6,2,14,0,4.8
725668,Brandi Chan,2,3,16217,1,9.4,1,1,3,0,32,32.0,0.0,76.1,34,16,7.0,7.6,4.5,2,0,0,1.3
656481,Tammy Wilson,3,4,16849,0,9.0,2,2,10,0,12,7.0,5.0,86.6,50,3,8.0,6.2,1.7,0,3,1,4.4
261568,Mr. Victor Hunter,6,0,16911,0,8.8,4,0,5,0,80,27.0,53.0,55.3,26,1,16.0,3.6,4.6,1,23,0,1.2
414563,Ryan Nicholson,2,4,17466,0,7.3,3,1,2,0,10,8.0,2.0,96.6,17,6,3.0,7.0,1.6,1,19,0,3.2
802287,Thomas Orozco,0,3,16065,1,0.2,4,2,5,0,53,35.0,18.0,61.1,5,1,0.0,3.8,4.4,2,30,2,3.5
630514,Robin Wise,6,5,14688,0,14.9,4,0,10,1,37,29.0,8.0,86.8,38,4,19.0,9.1,1.1,2,25,1,4.5
850020,Scott Johnson,4,7,14637,0,15.1,4,2,3,0,18,5.0,13.0,75.0,6,2,2.0,7.3,2.7,0,15,0,1.9
194430,Jessica Thompson,1,6,17946,0,6.0,4,1,3,0,23,15.0,8.0,64.4,47,39,5.0,9.0,2.4,2,25,1,2.2
228800,Jeanette Cooper,0,3,18171,0,5.4,2,0,3,0,83,44.0,39.0,69.6,18,15,16.0,4.8,4.9,0,16,1,1.3
829354,Mary Ho,1,7,14734,0,14.8,4,1,5,1,27,6.0,21.0,72.3,10,5,6.0,2.6,5.0,1,10,1,3.5
353310,Brandon Wong,5,6,15037,0,14.0,2,0,1,0,82,82.0,0.0,50.4,16,15,6.0,2.6,1.1,2,30,2,1.2
970784,David Foster,6,3,14908,0,14.3,3,1,8,1,13,13.0,0.0,78.3,20,7,1.0,6.7,3.6,0,20,2,2.1
494616,Robert Wright,0,1,19316,0,2.2,3,0,8,1,50,6.0,44.0,75.5,13,9,6.0,2.8,2.8,1,27,2,3.8
370308,Brandon Dawson,6,3,16000,0,11.3,2,0,6,1,18,1.0,17.0,71.2,47,12,36.0,7.9,4.0,1,3,2,4.1
157174,Gregory Greene,3,5,17169,0,8.1,1,1,2,0,10,3.0,7.0,97.1,18,2,5.0,6.7,3.6,0,7,1,4.4
378857,Michelle Thompson,4,5,16654,1,0.7,4,2,3,1,25,17.0,8.0,63.3,19,18,11.0,8.6,2.6,1,24,1,1.3
508309,Yvonne Richards,2,0,16809,0,9.1,2,0,1,0,51,51.0,0.0,76.1,47,33,33.0,1.9,2.8,0,7,1,3.4
84047,Lisa Moore,1,5,16724,0,9.3,0,1,8,0,84,6.0,78.0,89.0,47,47,41.0,1.2,4.9,2,7,0,2.3
277261,Jason Carpenter,5,7,14696,0,14.9,4,2,5,0,54,29.0,25.0,65.3,12,11,6.0,4.4,3.7,1,29,1,1.3
581804,Jennifer Ross,5,6,16445,0,10.1,4,1,9,0,92,82.0,10.0,70.0,39,31,7.0,5.5,3.5,2,22,2,3.7
557677,John Martinez,6,1,15294,0,13.3,3,0,10,0,19,13.0,6.0,82.8,27,20,27.0,8.5,1.7,0,1,1,1.3
536723,Roberto Blake,3,0,17300,0,7.8,4,1,9,1,17,14.0,3.0,97.1,40,9,35.0,4.6,3.2,1,27,0,4.9
932788,Thomas Kidd,3,5,15424,0,12.9,2,0,0,1,92,57.0,35.0,75.4,31,21,25.0,9.8,1.3,2,0,1,4.0
986817,Alexander Schroeder,3,3,15949,0,11.5,0,2,1,0,40,25.0,15.0,81.4,15,8,5.0,9.3,1.6,0,30,0,4.5
711995,Monique Mack,4,0,18293,0,5.0,4,1,10,1,11,9.0,2.0,66.1,50,49,43.0,2.4,3.3,1,15,1,1.7
79240,Heather Campbell,5,1,16182,0,10.8,1,0,4,0,63,24.0,39.0,52.2,39,1,30.0,1.6,3.8,0,10,2,3.7
748420,Jonathon Gill,6,1,18896,0,3.4,3,1,3,1,73,0.0,73.0,56.9,38,1,29.0,4.6,4.1,1,8,2,2.0
102824,Melissa Wang,3,5,18878,1,1.2,3,2,7,0,58,17.0,41.0,67.2,11,2,11.0,7.0,4.2,0,22,2,4.1
671354,Shawn Barber,3,6,18622,0,4.1,3,1,4,0,40,29.0,11.0,79.4,19,19,17.0,8.7,4.2,1,2,0,2.6
755271,Timothy Davis,4,3,15615,1,0.9,4,1,4,0,46,34.0,12.0,63.2,7,6,7.0,7.1,4.6,0,18,1,4.1
639347,Mr. John Chapman,1,0,18618,0,4.2,2,0,3,1,71,30.0,41.0,55.5,9,7,3.0,2.9,1.0,2,29,0,4.5
395469,Lindsey Dyer,4,2,15152,0,13.7,3,0,3,1,76,11.0,65.0,64.4,17,2,16.0,4.3,4.8,1,12,1,4.2
707916,Frank Ryan,5,5,17392,0,7.5,4,1,4,1,76,67.0,9.0,66.3,23,2,5.0,4.5,3.2,1,10,0,2.6
545281,Shannon Cox,2,2,17324,0,7.7,3,2,5,0,26,7.0,19.0,92.4,21,14,12.0,1.5,1.8,0,30,2,4.4
284295,Renee Pierce MD,6,1,17358,1,3.0,2,1,6,0,91,48.0,43.0,90.7,12,1,5.0,9.8,4.6,0,17,1,1.0
98790,Tammy Krueger,2,1,17158,0,8.2,1,0,6,1,17,12.0,5.0,88.2,36,9,10.0,3.7,3.4,0,19,1,1.7
628349,Gregory Strong,4,0,14996,0,14.1,0,2,2,0,84,37.0,47.0,86.2,50,41,27.0,9.3,4.2,1,10,0,4.2
805880,Michelle Williams,3,4,19078,0,2.9,0,0,7,1,69,42.0,27.0,57.2,15,8,10.0,8.4,2.8,2,15,1,2.9
288640,Luis Ellison,1,0,16107,0,11.0,1,0,5,1,26,9.0,17.0,68.1,42,14,13.0,4.4,2.9,1,12,0,1.7
199585,Kevin Hogan,0,1,18795,0,3.7,2,0,2,0,81,11.0,70.0,91.3,7,1,4.0,5.8,1.5,0,11,0,1.4
795965,Laura Burgess,0,6,14875,0,14.4,0,2,0,1,26,7.0,19.0,82.3,17,4,17.0,1.7,2.6,1,7,1,1.6
540997,Samuel West,0,1,16117,1,6.5,0,1,1,0,19,0.0,19.0,61.9,19,13,3.0,4.4,2.1,1,18,1,4.9
806905,Mrs. Michelle Williams DDS,3,4,15373,0,13.0,4,0,4,0,99,49.0,50.0,67.6,37,12,0.0,1.8,4.0,2,21,0,2.8
654077,Austin Lopez,1,5,17217,0,8.0,4,0,7,0,53,16.0,37.0,73.7,17,10,9.0,4.5,2.2,0,24,0,3.5
329241,Lauren Wright,0,5,16815,0,9.1,2,2,0,0,92,0.0,92.0,50.7,7,2,4.0,6.4,1.4,1,29,1,4.6
990569,James Odonnell,3,4,16308,0,10.5,3,1,4,1,79,46.0,33.0,95.5,50,29,17.0,6.3,3.4,0,20,2,2.7
401259,Robert Hart,4,6,15580,0,12.5,2,2,5,0,74,71.0,3.0,50.2,6,2,3.0,3.0,2.9,2,16,1,1.1
886957,Jeffrey Flynn,3,4,18114,0,5.5,0,2,0,1,92,25.0,67.0,74.3,37,16,15.0,7.7,2.7,1,20,0,2.3
243386,Rebecca Santos DDS,2,0,17687,0,6.7,2,0,7,1,23,21.0,2.0,59.9,42,13,38.0,2.9,3.2,0,6,2,1.0
177745,Kathleen Flores,0,7,18909,0,3.4,4,0,0,0,76,1.0,75.0,65.5,19,5,3.0,6.2,1.7,1,4,2,1.6
484044,Kristin Bishop,4,4,14680,0,14.9,3,1,4,0,93,12.0,81.0,67.8,21,8,17.0,6.2,4.7,2,13,1,3.1
377172,Kendra Watkins,6,5,17646,0,6.8,1,0,3,0,34,8.0,26.0,82.1,46,30,9.0,8.9,4.4,1,26,0,1.8
259309,Teresa Cooper,4,3,14961,1,7.5,2,2,4,0,73,12.0,61.0,61.6,25,11,7.0,3.4,4.4,1,29,0,4.1
24731,Francisco Hill,1,3,18454,0,4.6,1,2,9,1,15,0.0,15.0,60.3,36,30,23.0,2.8,5.0,1,12,1,4.1
176921,Troy Conway,0,4,18230,0,5.2,4,1,8,1,15,5.0,10.0,65.5,5,2,2.0,2.2,4.2,2,7,0,1.1
586950,David Smith,3,0,14800,0,14.6,3,1,5,0,87,48.0,39.0,57.1,38,17,15.0,3.0,1.5,2,9,1,3.3
503909,Brandon Torres,1,5,18831,2,3.3,2,0,5,1,48,16.0,32.0,81.8,24,16,2.0,3.8,3.2,0,8,2,2.9
456733,Jeffery Murphy,6,7,18254,1,4.5,2,2,7,0,99,82.0,17.0,53.3,23,23,8.0,8.9,4.6,2,3,1,3.5
57100,Dean Williams,6,6,16837,0,9.0,0,2,1,1,59,0.0,59.0,60.3,17,10,14.0,1.8,1.7,0,3,2,1.3
505402,Luke Lopez,3,5,16058,0,11.2,3,1,7,0,50,12.0,38.0,74.2,43,41,40.0,5.1,4.9,0,10,0,4.1
377121,Ricardo Murray,5,3,16114,0,11.0,0,1,4,1,74,13.0,61.0,93.6,24,19,2.0,8.1,2.7,2,13,1,3.3
94119,Sabrina Bell,0,0,16792,0,9.2,3,0,4,1,33,25.0,8.0,50.8,8,6,8.0,6.7,2.8,2,0,1,2.7
921074,Alex Reyes,3,0,16701,0,9.4,0,0,0,0,12,8.0,4.0,70.8,33,11,16.0,6.6,3.4,2,0,2,1.7
546912,Larry Bell,2,5,15042,1,12.5,3,2,4,0,39,21.0,18.0,82.8,23,6,7.0,6.8,1.1,1,2,2,4.9
238118,Cheryl Moore,3,5,17091,0,8.3,1,2,5,0,92,55.0,37.0,98.3,49,47,41.0,3.5,2.3,2,13,2,3.9
474044,Peter Wilkinson,0,2,15351,0,13.1,4,1,8,0,17,17.0,0.0,81.5,7,1,4.0,7.4,4.2,0,12,0,4.2
461339,Denise Moss,3,2,18042,0,5.7,4,0,2,0,70,62.0,8.0,78.9,16,7,3.0,4.4,4.6,2,11,0,2.0
445717,Jordan Li,2,5,16655,0,9.5,3,0,8,0,40,13.0,27.0,82.6,34,11,32.0,1.8,2.7,0,19,0,1.5
796281,Deanna Hill,1,7,16177,0,10.8,2,2,2,1,53,39.0,14.0,52.4,5,3,1.0,9.2,4.4,1,30,0,1.0
698827,Cynthia Gonzalez,6,2,17440,0,7.4,3,0,3,1,14,14.0,0.0,91.3,12,9,6.0,6.4,3.8,2,23,1,4.1
494466,Alex Brown,2,3,17401,0,7.5,0,1,9,1,34,24.0,10.0,52.1,25,6,10.0,5.8,1.2,0,3,0,3.8
880868,Amber Price,2,7,16153,0,10.9,1,0,9,1,52,14.0,38.0,62.2,11,5,11.0,7.4,4.8,2,26,0,4.4
42320,Jason Johnson,3,7,17832,0,6.3,3,2,10,0,10,7.0,3.0,55.9,41,29,29.0,4.8,3.5,1,23,1,3.3
274540,Sarah Jennings,6,5,16819,0,9.1,4,1,9,0,39,10.0,29.0,95.5,17,13,8.0,1.3,4.1,0,4,1,2.7
771708,Laura Trevino,6,7,18086,0,5.6,2,0,7,1,75,3.0,72.0,76.9,37,35,36.0,7.7,4.0,2,9,2,3.9
75217,Jermaine Bautista,5,3,18164,2,0.7,1,2,8,1,73,20.0,53.0,55.3,15,2,12.0,1.4,1.9,2,30,0,3.3
519981,Jordan Clarke,2,3,16195,0,10.8,0,0,2,0,94,13.0,81.0,86.3,13,1,10.0,6.4,1.4,0,17,1,2.8
600503,Andrea Miller,6,0,16976,0,8.7,2,2,9,0,85,23.0,62.0,50.3,45,42,36.0,5.0,4.1,1,1,1,3.7
82072,Richard Castillo,1,3,16033,0,11.2,4,1,3,0,52,7.0,45.0,73.0,23,8,12.0,3.8,2.6,2,16,0,2.2
122581,Jennifer Williams,4,1,15439,0,12.9,2,2,9,0,98,80.0,18.0,99.3,31,12,23.0,3.6,4.1,2,15,1,1.2
405361,Joseph Skinner,2,0,15212,0,13.5,1,0,4,1,36,13.0,23.0,89.9,28,7,28.0,7.0,1.8,2,16,0,2.7
515074,Patricia Jones,4,2,14891,0,14.4,1,1,8,0,51,9.0,42.0,70.4,32,20,25.0,6.4,4.3,2,1,1,1.7
95108,Justin Jones,2,3,14966,2,0.5,1,0,1,0,18,11.0,7.0,89.4,22,5,0.0,4.3,4.1,1,12,2,4.9
718325,Darryl Freeman,6,6,17053,1,2.8,1,2,4,0,90,63.0,27.0,68.0,39,3,16.0,5.5,2.2,2,18,0,3.5
487319,Brandon Mcconnell,6,6,14925,0,14.3,1,0,8,1,50,41.0,9.0,93.5,29,16,25.0,9.5,2.0,0,16,0,1.9
135522,Linda Scott,4,2,16273,0,10.6,2,2,7,1,26,1.0,25.0,57.7,38,29,7.0,7.1,1.4,2,13,0,4.7
652484,Steven Harrison,1,4,16675,0,9.5,3,0,0,0,97,10.0,87.0,64.3,19,5,7.0,2.5,1.2,0,10,2,4.0
393478,Ms. Cynthia Dorsey,5,6,15773,0,12.0,4,1,4,0,69,42.0,27.0,95.5,45,32,22.0,2.1,3.6,2,27,1,1.9
780901,Christine Oconnor,2,1,17660,0,6.8,1,0,4,1,23,5.0,18.0,99.1,20,16,17.0,3.9,3.5,0,22,1,2.7
954073,Megan Mendoza,3,0,16804,0,9.1,4,0,9,0,78,40.0,38.0,62.3,12,5,11.0,4.6,1.3,0,20,2,3.5
744427,Russell James,0,5,18219,0,5.3,0,0,3,0,69,68.0,1.0,83.5,39,27,23.0,8.9,4.3,1,8,2,4.9
995058,Anthony Walters,3,5,17770,0,6.5,1,1,6,0,73,60.0,13.0,72.1,38,18,1.0,6.4,2.1,2,13,1,2.7
469560,Valerie Medina,1,3,19247,0,2.4,4,1,4,1,62,39.0,23.0,89.3,25,18,19.0,4.2,3.9,0,29,2,4.3
775009,Beverly Watts,4,4,17146,1,6.6,3,2,2,0,66,7.0,59.0,63.9,13,3,0.0,5.7,2.8,1,26,2,4.6
271468,Jason Johnson,6,4,17094,0,8.3,2,2,9,1,82,31.0,51.0,73.0,18,16,15.0,5.6,3.7,2,18,2,3.3
86078,Catherine Smith,2,1,17029,0,8.5,2,0,2,0,73,20.0,53.0,81.9,42,15,39.0,5.7,3.1,0,22,1,3.1
23575,Tami Medina,2,0,17007,0,8.6,4,2,6,1,70,52.0,18.0,77.3,24,6,1.0,5.2,1.5,2,13,0,2.5
904976,Susan Robinson,4,3,19024,0,3.0,1,1,4,1,58,58.0,0.0,70.4,25,21,14.0,9.0,1.7,2,19,0,1.8
845767,Michelle Cooper,3,7,15980,1,5.0,2,0,1,1,47,3.0,44.0,77.2,31,24,22.0,8.5,1.3,2,1,0,4.0
167554,Mary Stanton,2,1,16863,0,9.0,2,0,0,0,75,66.0,9.0,78.8,6,6,1.0,5.2,3.3,1,5,1,4.2
109970,Carol Evans,0,3,17222,1,7.8,4,1,9,1,96,93.0,3.0,53.4,11,5,5.0,5.4,4.5,1,21,1,5.0
978425,Amanda Mccullough,0,0,15498,0,12.7,1,2,5,1,70,67.0,3.0,87.0,29,10,12.0,3.7,3.3,2,10,1,2.9
684690,James Carroll,4,1,17773,0,6.5,2,2,4,1,47,27.0,20.0,55.2,24,4,13.0,3.5,3.1,0,7,1,3.1
765022,Lauren King,5,1,16691,0,9.4,3,1,5,0,81,54.0,27.0,99.7,26,24,3.0,7.5,1.6,2,30,0,4.3
523294,Jasmine Martinez,1,0,15430,0,12.9,1,0,8,0,34,23.0,11.0,53.5,46,31,45.0,1.1,5.0,1,25,0,2.9
190183,Katelyn Kelly,3,4,18223,0,5.2,1,2,0,0,13,13.0,0.0,80.9,40,16,39.0,7.1,2.8,1,28,0,4.5
370725,Kristin Patterson,5,7,17831,0,6.3,3,2,9,0,87,71.0,16.0,59.4,5,2,4.0,2.6,2.4,2,9,1,4.5
617069,Christopher Cole,2,5,17070,0,8.4,3,2,3,1,43,41.0,2.0,58.9,42,1,20.0,9.2,1.7,1,27,0,3.7
996392,Brandy Bryan,3,5,17286,0,7.8,2,1,5,1,84,6.0,78.0,85.5,20,19,12.0,9.0,2.1,2,18,0,2.9
730077,Jeremy Bautista,5,1,16681,0,9.5,3,2,4,0,48,13.0,35.0,66.8,42,35,37.0,3.1,3.7,2,2,1,2.6
646915,Randy Cox,5,2,18873,0,3.5,0,1,0,0,23,2.0,21.0,59.2,41,39,20.0,1.3,1.3,0,30,1,5.0
935760,Alexandra Gross,1,7,18236,0,5.2,0,0,8,0,44,29.0,15.0,64.9,37,37,30.0,3.6,1.2,1,22,1,3.8
961756,Karen Vazquez MD,5,6,18388,1,4.1,1,1,8,0,57,16.0,41.0,57.0,10,4,6.0,4.7,4.2,0,12,2,4.9
984175,Kelly Sullivan,5,0,15032,0,14.0,2,0,8,1,28,9.0,19.0,94.7,27,24,7.0,5.3,4.9,1,26,0,3.4
560329,Nancy Hall,4,6,16564,0,9.8,1,1,9,1,20,16.0,4.0,60.5,13,8,7.0,4.0,3.2,0,2,2,3.6
953735,Jeffrey Lawrence,4,7,17857,0,6.2,2,2,2,0,13,9.0,4.0,95.5,18,4,15.0,4.8,3.8,2,20,2,4.6
881276,Andrew Andrade,1,7,17290,0,7.8,1,2,8,1,47,3.0,44.0,79.3,24,17,17.0,4.9,4.4,1,0,1,2.5
875000,David Brown,1,4,14767,0,14.7,0,0,5,1,75,18.0,57.0,86.3,45,34,40.0,3.8,4.8,1,7,2,4.7
896740,Dana Phillips,0,0,18959,1,3.1,1,2,6,1,51,44.0,7.0,98.6,28,10,12.0,7.9,4.3,1,12,0,4.1
793686,Michele Vang,0,1,18345,0,4.9,2,2,10,0,94,87.0,7.0,54.6,14,2,8.0,3.6,3.6,2,4,2,2.4
923584,Laurie Mooney,5,1,15055,0,13.9,2,1,9,1,10,7.0,3.0,50.7,42,4,0.0,3.1,1.1,0,11,2,3.7
705853,Amanda Dunn,0,4,16382,0,10.3,0,2,4,0,76,5.0,71.0,67.5,49,28,24.0,8.0,2.5,2,21,0,1.0
307483,Jamie Bradley,1,7,15312,0,13.2,1,1,2,0,78,33.0,45.0,67.8,32,13,30.0,2.9,1.1,1,15,2,1.0
965916,Brandy Green,3,0,15719,0,12.1,1,0,0,1,80,36.0,44.0,61.7,42,33,34.0,6.4,3.4,2,3,1,2.6
197003,Tamara Morgan,2,5,14885,0,14.4,1,1,8,0,16,15.0,1.0,54.7,7,5,7.0,7.3,2.8,2,28,0,4.9
258084,Nicole Burns,6,0,17743,0,6.6,2,1,1,1,92,8.0,84.0,82.7,37,30,6.0,9.0,4.6,0,15,0,3.7
26273,John Murphy,3,3,15070,0,13.9,0,2,8,1,18,13.0,5.0,51.7,18,10,5.0,6.4,1.5,2,12,2,4.6
657845,Michelle Shields,2,4,15210,0,13.5,1,0,0,1,63,57.0,6.0,61.1,19,2,14.0,4.7,4.7,2,1,2,2.8
17755,Jay Anderson,4,1,16003,0,11.3,1,1,5,0,88,38.0,50.0,67.7,37,37,32.0,9.5,2.0,1,17,2,3.5
161249,Patricia Ramirez,4,3,18926,1,2.3,2,2,2,0,33,25.0,8.0,54.2,8,1,7.0,1.7,1.5,1,17,1,4.0
526072,David Koch,3,3,18086,0,5.6,2,0,1,0,18,16.0,2.0,92.8,19,2,12.0,3.9,2.2,1,11,2,4.2
417404,Steven Callahan,0,7,16992,1,7.7,3,1,10,0,64,60.0,4.0,88.9,12,6,1.0,2.8,3.6,0,20,2,3.3
902029,Kevin Daniels,4,5,15406,0,13.0,1,2,1,1,59,57.0,2.0,93.3,36,3,28.0,9.3,4.8,2,5,0,2.0
342174,Alison Johnson,4,2,19146,0,2.7,1,1,5,0,39,21.0,18.0,79.8,23,19,4.0,2.3,2.1,1,17,0,2.5
633833,Matthew Davidson,1,7,15107,0,13.8,1,1,1,1,71,13.0,58.0,67.7,45,21,25.0,3.4,2.4,1,12,2,4.6
508147,Todd Griffin,1,3,17774,0,6.5,0,0,0,1,44,16.0,28.0,74.2,30,7,10.0,2.7,2.5,0,2,0,3.6
78436,Erin Young,6,3,16316,1,6.6,2,1,1,0,32,31.0,1.0,53.7,27,4,25.0,6.4,1.5,2,13,2,1.1
96250,Mr. Richard Dudley,3,5,16745,0,9.3,0,2,2,1,48,14.0,34.0,81.9,10,7,2.0,2.3,4.2,1,2,1,1.9
660571,Kristina Calhoun,2,6,15995,0,11.3,4,2,6,0,93,61.0,32.0,69.0,9,2,6.0,9.3,4.4,0,15,0,3.0
823982,Angela Brennan,1,4,15943,0,11.5,3,0,7,1,60,50.0,10.0,75.2,24,15,1.0,9.2,4.6,2,6,2,3.8
504036,John Hall,6,4,17590,0,7.0,0,1,10,0,81,13.0,68.0,99.7,19,6,7.0,5.7,3.0,0,19,1,2.0
83945,Madison Johnson,5,7,17945,0,6.0,2,0,8,0,94,41.0,53.0,87.2,50,18,47.22676664224653,9.4,2.2,0,6,0,3.3
856868,Bethany Hill,2,0,17740,0,6.6,4,2,4,1,72,19.0,53.0,96.2,38,21,8.0,4.9,4.6,0,13,0,2.0
648008,Steven Contreras,0,2,16260,0,10.6,4,1,7,1,22,14.0,8.0,70.6,7,4,1.0,7.5,4.2,2,0,0,2.9
129960,Michael Preston,5,4,17367,0,7.6,0,1,3,0,48,7.0,41.0,77.3,14,3,2.0,3.9,3.1,0,3,2,3.2
920613,Suzanne Barrera,4,1,15277,1,4.0,1,0,9,1,56,39.0,17.0,73.2,33,13,11.0,8.1,1.0,0,10,0,3.9
226137,Shane Diaz,4,2,18649,0,4.1,2,2,7,0,36,10.0,26.0,82.0,16,13,0.0,5.5,1.3,1,0,1,2.0
459532,Stephen Harrison,1,1,14757,0,14.7,1,2,2,0,15,13.0,2.0,51.0,11,6,10.0,7.3,1.0,2,30,1,4.1
505266,Debra Anderson,5,1,14656,1,1.5,3,2,5,1,61,48.0,13.0,63.3,36,29,4.0,4.8,1.0,0,11,1,5.0
931376,Guy Harper,0,0,15289,0,13.3,0,2,0,1,61,58.0,3.0,81.2,49,10,41.0,5.7,4.7,2,29,1,4.7
896486,Anthony Cox,6,0,16224,0,10.7,2,0,1,0,17,11.0,6.0,73.2,31,10,7.0,5.6,3.6,1,12,2,3.2
599898,Mark Dillon,3,5,17179,1,5.9,2,2,4,1,72,4.0,68.0,66.2,39,2,14.0,3.9,2.2,1,5,2,3.6
568611,John Oneal,3,5,15650,0,12.3,4,1,5,1,99,90.0,9.0,54.9,7,7,3.0,7.5,2.3,0,10,2,1.7
398680,Charles Fox,4,3,16486,0,10.0,2,2,9,0,69,3.0,66.0,97.6,30,12,8.0,4.5,2.4,1,9,2,1.3
427071,Erika Gilmore,5,4,18387,0,4.8,2,1,1,1,34,28.0,6.0,63.3,14,2,5.0,4.4,1.5,0,15,1,4.7
901789,Daniel Taylor,2,6,15254,0,13.4,3,1,1,0,87,61.0,26.0,88.7,49,23,25.0,6.0,1.9,2,15,1,2.8
783387,Karen Ortega,6,1,16172,0,10.9,1,1,8,1,33,9.0,24.0,55.4,6,6,2.0,7.2,4.0,2,1,1,1.9
989341,Joshua Brooks,5,0,16079,0,11.1,4,0,2,0,50,42.0,8.0,87.6,21,18,5.0,9.5,1.2,2,0,0,2.3
82028,Scott Williams,3,7,19113,0,2.8,3,2,0,1,89,23.0,66.0,78.1,49,40,29.0,6.3,2.5,1,4,2,3.0
236420,Mr. Charles Roberts,3,4,15450,1,12.0,3,1,1,0,60,52.0,8.0,98.0,33,30,3.0,2.9,2.8,0,1,0,2.9
679627,Laurie Smith,5,2,17543,0,7.1,1,0,0,0,82,17.0,65.0,68.2,45,5,22.0,3.6,1.6,0,13,0,4.8
838680,Peter Harrison,6,2,17385,0,7.5,3,2,1,0,41,31.0,10.0,91.8,18,3,10.0,3.7,3.6,1,16,2,1.5
467082,Anthony Newman,4,1,17470,0,7.3,1,1,9,1,53,4.0,49.0,75.9,5,4,4.0,6.5,3.1,2,20,1,3.9
123899,Judith Todd,0,5,16850,0,9.0,4,0,1,1,36,30.0,6.0,75.1,20,7,7.0,5.9,2.5,1,29,2,1.2
298078,David Payne,1,7,18767,0,3.8,3,2,0,0,43,18.0,25.0,93.4,34,9,10.0,7.9,4.3,1,26,0,2.2
721327,Jennifer Murphy,6,2,18123,0,5.5,3,0,10,0,98,27.0,71.0,85.7,49,32,4.0,8.8,1.2,1,8,0,4.8
642339,Michelle Rodriguez,1,2,17056,0,8.4,0,2,8,0,78,77.0,1.0,86.8,34,33,13.0,5.3,2.7,0,7,0,2.1
